Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) vaga/Andrena_vaga_male.jpeg,Andrena vaga
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) vaga/Andrena_vaga_female.jpeg,Andrena vaga
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) apicata/Andrena_apicata_male.jpeg,Andrena apicata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) apicata/Andrena_Andrena_apicata_female.jpeg,Andrena apicata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) apicata/Andrena_apicata_female.jpeg,Andrena apicata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) fucata/Andrena_fucata_female_used_on_Gentiana_lutea.jpeg,Andrena fucata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) batava/Andrena_Andrena_batava_female.jpeg,Andrena batava
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) praecox/Andrena_Andrena_praecox_female.jpeg,Andrena praecox
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) praecox/Andrena_praecox_female.jpeg,Andrena praecox
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) praecox/Andrena_praecox_female_used.jpeg,Andrena praecox
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) synadelpha/Andrena_Andrena_synadelpha_female.jpeg,Andrena synadelpha
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Tarsandrena/Andrena (Tarsandrena) tarsata/Andrena_tarsata_female.jpeg,Andrena tarsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Tarsandrena/Andrena (Tarsandrena) tarsata/Andrena_Tarsandrena_tarsata_female.jpeg,Andrena tarsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Parandrena/Andrena (Parandrena) ventralis/Andrena_ventralis_female.jpeg,Andrena ventralis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Fumandrena/Andrena (Fumandrena) fabrella/Andrena_fabrella_male.jpeg,Andrena fabrella
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Zonandrena/Andrena (Zonandrena) gravida/Andrena_gravida_female.jpeg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Zonandrena/Andrena (Zonandrena) gravida/Andrena_Zonandrena_gravida_female.jpeg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Zonandrena/Andrena (Zonandrena) flavipes/Andrena_Zonandrena_flavipes_male_2nd_gen.jpeg,Andrena flavipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Zonandrena/Andrena (Zonandrena) flavipes/Andrena_flavipes_female_2nd_gen.jpeg,Andrena flavipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Zonandrena/Andrena (Zonandrena) flavipes/Andrena_Zonandrena_flavipes_female.jpeg,Andrena flavipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) dorsata/Andrena_dorsata_female_2nd_gen.jpeg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) dorsata/Andrena_Simandrena_dorsata_female.jpeg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) dorsata/Andrena_dorsata_female.jpeg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) dorsata/Andrena_dorsata_male.jpeg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) dorsata/Andrena_Simandrena_dorsata_dorsata_female.jpeg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena confinis/Andrena_confinis_female.jpeg,Andrena confinis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena confinis/Andrena_confinis_female_-_strange_legs_position.jpeg,Andrena confinis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) propinqua/Andrena_Simandrena_propinqua_female_2nd_gen.jpeg,Andrena propinqua
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) propinqua/Andrena_Melandrena_propinqua_female_wet.jpeg,Andrena propinqua
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) propinqua/Andrena_Simandrena_propinqua_female_wet.jpeg,Andrena propinqua
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) propinqua/Andrena_Simandrena_propinqua_female.jpeg,Andrena propinqua
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) propinqua/Andrena_propinqua_female_on_Draba_Erophila_verna.jpeg,Andrena propinqua
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) propinqua/Andrena_propinqua_female.jpeg,Andrena propinqua
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) congruens/Andrena_congruens_female.jpeg,Andrena congruens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) congruens/Andrena_Simandrena_congruens_female.jpeg,Andrena congruens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) thomsonii/Andrena_thomsonii_female_on_Biscutella_cichoriifolia.jpeg,Andrena thomsonii
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) thomsonii/Andrena_thomsoni_female_2nd_gen.jpeg,Andrena thomsonii
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) thomsonii/Andrena_thomsoni_female.jpeg,Andrena thomsonii
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) thomsonii/Andrena_thomsonii_male_on_Prunus_mahaleb.jpeg,Andrena thomsonii
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) thomsonii/Andrena_thomsonii_female_on_Prunus_mahaleb.jpeg,Andrena thomsonii
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) thomsonii/Andrena_thomsoni_female_on_Veronica_persica.jpeg,Andrena thomsonii
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) combinata/Andrena_Simandrena_combinata_female.jpeg,Andrena combinata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Simandrena/Andrena (Simandrena) combinata/AndrenaSimandrena_combinata_female.jpeg,Andrena combinata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Distandrena/Andrena (Distandrena) distinguenda/Andrena_Distandrena_distinguenda_male.jpeg,Andrena distinguenda
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Distandrena/Andrena (Distandrena) nitidula/Andrena_Distandrena_nitidula_female.jpeg,Andrena nitidula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Trachandrena/Andrena (Trachandrena) haemorrhoa/Andrena_Trachandrena_haemorrhoa_female_on_Prunus.jpeg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Trachandrena/Andrena (Trachandrena) haemorrhoa/Andrena_haemorrhoa_male.jpeg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Trachandrena/Andrena (Trachandrena) haemorrhoa/Andrena_Trachandrena_haemorrhoa.jpeg,Andrena haemorrhoa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Taeniandrena/Andrena (Taeniandrena) similis/Andrena_similis_female.jpeg,Andrena similis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Taeniandrena/Taeniandrena sp/Andrena_Taeniandrena_sp_female.jpeg,Taeniandrena sp
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Taeniandrena/Andrena (Taeniandrena) ovatula/Andrena_ovatula_female.jpeg,Andrena ovatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Taeniandrena/Andrena (Taeniandrena) ovatula/Andrena_Taeniandrena_ovatula_female.jpeg,Andrena ovatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Taeniandrena/Andrena (Taeniandrena) wilkella/Andrena_Taeniandrena_wilkella_female.jpeg,Andrena wilkella
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Taeniandrena/Andrena (Taeniandrena) wilkella/Andrena_wilkella_female.jpeg,Andrena wilkella
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Brachyandrena/Andrena (Brachyandrena) colletiformis/Andrena_Brachyandrena_colletiformis_female.jpeg,Andrena colletiformis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Brachyandrena/Andrena (Brachyandrena) colletiformis/Andrena_colletiformis_female.jpeg,Andrena colletiformis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Brachyandrena/Andrena (Brachyandrena) colletiformis/Andrena_colletiformis_male.jpeg,Andrena colletiformis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Brachyandrena/Andrena (Brachyandrena) colletiformis/Andrena_colletiformis_male_on_Orlaya_grandiflora.jpeg,Andrena colletiformis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Camptopoeum/Camptopoeum nasutum/Camptopoeum_nasutum_male_-_Heliothermie_position.jpeg,Camptopoeum nasutum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Camptopoeum/Camptopoeum nasutum/Camptopoeum_nasutum_female_-_Heliothermie_position.jpeg,Camptopoeum nasutum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Camptopoeum/Camptopoeum nasutum/Camptopoeum_nasutum_male.jpeg,Camptopoeum nasutum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Camptopoeum/Camptopoeum nasutum/Camptopoeum_nasutum_males.jpeg,Camptopoeum nasutum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Camptopoeum/Camptopoeum nasutum/Camptopoeum_nasutum_female.jpeg,Camptopoeum nasutum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus (Panurgus) banksianus/Panurgus_banksianus_male.jpeg,Panurgus banksianus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus (Panurgus) banksianus/pollen_bed_-_Panurgus_banksianus_female.jpeg,Panurgus banksianus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus (Panurgus) banksianus/Panurgus_banksianus_female.jpeg,Panurgus banksianus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus (Panurgus) banksianus/Panurgus_banksianus_male_-_waiting_the_sun.jpeg,Panurgus banksianus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus (Panurgus) banksianus/Panurgus_banksianus.jpeg,Panurgus banksianus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus corsicus/Panurgus_dentipes_corsicus_male.jpeg,Panurgus corsicus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus (Panurgus) dentipes/Panurgus_dentipes_m&_f.jpeg,Panurgus dentipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus (Panurgus) dentipes/Panurgus_dentipes.jpeg,Panurgus dentipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus (Panurgus) dentipes/Panurgus_dentipes_male.jpeg,Panurgus dentipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Panurgus/Panurgus sp/Panurgus_sp.jpeg,Panurgus sp
