Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/IMG_5166 - copie.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/Bombus pascu 3.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/bourdon_des_cham.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/Bombus pascuorum des champs 83.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/web2.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/P126022526r1k.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/P4131192-Bombus pascuorum floralis-femelle - copie.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/1854_bis.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/_1140147.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/web.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/DSC_8622_DxO-1_llight.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/bombus pascu 2.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/2019-06-24 Luminy Hymenoptera 12 a 13 mm Apidae Bombus humilis 14.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/P1200994.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/IMGP6294.lmdi.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/_mg_7749bombus_i.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/dsc_1116.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/DSC_5465-3.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/2019-03-27 Vallon Ricard Hymenoptera 20 mm Apidae Bombus humilis ou pascorum 4e.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/2019-06-24 Luminy Hymenoptera 12 a 13 mm Apidae Bombus humilis sur Bituminosa bituminaria 1.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/bombus_pascuorum (1).jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/DSC_8621_DxO-1_llight.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/web3.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/_1140145.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/IMGP6307.lmdi.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/5d024402b.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/1 - copie.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/p1080270.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/DSC_8618_DxO-1_llight.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/p1040066.jpgp.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/abl 1417 prof.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/abl 1417 dos.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/dsc_0265.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/180626-HymBombus_sp3427-823xx1.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/20d18674b.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/imgp6000.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/J-IMGP2969.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/face.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/2019-03-30 Parc des Bruyeres Hymenoptera 20 mm Apidae Bombus Sur Teucrium fructicans 4.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/P1200992.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/2018-03-28 Mourlingues 009-redim1024.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/867CF2D2-5808-42DC-A18B-AD573BE70042.jpeg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/b_pascuorum_florq.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus pascuorum/dsc_1314.jpg.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/bombus_argillace.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/pic078.jpg.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/Bombus argillaceus M 1.8 Barreme Alpes maritimes 22 07 2019 IMG_7682.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/Bombus argillaceus poss 1.2 Barreme Alpes maritimes IMG_7404.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/Bombus argillaceus poss 1.1 Barreme Alpes maritimes IMG_7404.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/Bombus argillaceus poss 1.3 Barreme Alpes maritimes IMG_7404.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/hymeno57.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/Bombus argillaceus M 1.9 Barreme Alpes maritimes 22 07 2019 IMG_7682.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/Bombus argillaceus M 1.3 Barreme Alpes maritimes 22 07 2019 IMG_7705.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus argillaceus/Bombus argillaceus M 1.4 Barreme Alpes maritimes 22 07 2019 IMG_7689.jpg,Bombus argillaceus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranus8.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/IMGP3227-compressed.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranuso.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranusb.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bourdon_inconnu..jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bourdon_inconnu2.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_a3.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_d.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_h.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranusf.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/P4273204-Bombus sylvarum - copie.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus (1).jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/P1070864bb.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/Hymenoptera - 01 avr 2020 - DSC_6644 Cernay 83.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/Bombus sylvarum et oeuf de chrysope 80 .jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/API_Bombus_P6020215r.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/IMGP3230-compressed.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/123.jpg.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranus.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_ (1).jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/P1070858bb.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranusr.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/E Bernard Bourdon1.jpeg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/Bombus sylvarum 81.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/anthophora_sp._j.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranus (1).jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_3.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/P4140449-Bombus sylvarum - copie.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/P8192015-Bombus sylvarum - copie.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_4.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/P8192010-Bombus sylvarum - copie.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_p.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranust7.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_sylvarum_a.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/DSC08403abc_redimensionner.jpeg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/Hymenoptera - 01 avr 2020 - DSC_6646 Cernay 87.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/p407735x.jpg.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/P1070851bb.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranust.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranusu.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranus (2).jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/API_Bombus_P6020217r.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus sylvarum/bombus_veteranusc.jpg,Bombus sylvarum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus ruderatus corsicola/boudon1b.jpg.jpg,Bombus ruderatus corsicola
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Bombus/Bombus ruderatus corsicola/bourdon1a.jpg.jpg,Bombus ruderatus corsicola
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/470_7033_melecta.jpg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/rdscf2422.jpg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/p8069857_copia.jpg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/10094.jpg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/p6160857_melecta.jpg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/thyreus.jpg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/IMG_8403.jpeg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/mini_thyreus.jpg.jpg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/2019-07-02 Luminy Hymenoptera 10 a 11 mm Apidae Thyreus orbatus F3.jpeg,Thyreus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Apidae/Thyreus/Thyreus/dsc_5155_39755.jpg,Thyreus
